family	# chemicals	# family specific chemicals	# med plants	# plants in fam	plants in fam
ncbitaxon:122528	5	0	0	2	['ncbitaxon:122529', 'ncbitaxon:268004']
ncbitaxon:1133478	3	0	0	1	['ncbitaxon:462684']
ncbitaxon:27228	4	2	1	2	['ncbitaxon:178107', 'ncbitaxon:2716500']
ncbitaxon:23550	42	12	0	2	['ncbitaxon:1003999', 'ncbitaxon:23551']
ncbitaxon:228875	3	0	0	1	['ncbitaxon:311912']
ncbitaxon:160048	21	2	2	2	['ncbitaxon:160049', 'ncbitaxon:227894']
ncbitaxon:3380	242	65	2	16	['ncbitaxon:3382', 'ncbitaxon:3381', 'ncbitaxon:33153', 'ncbitaxon:1643309', 'ncbitaxon:225593', 'ncbitaxon:3383', 'ncbitaxon:1886610', 'ncbitaxon:225592', 'ncbitaxon:44929', 'ncbitaxon:225596', 'ncbitaxon:225590', 'ncbitaxon:1651115', 'ncbitaxon:174661', 'ncbitaxon:225591', 'ncbitaxon:1651117', 'ncbitaxon:29812']
ncbitaxon:378903	26	7	3	4	['ncbitaxon:483803', 'ncbitaxon:378904', 'ncbitaxon:483799', 'ncbitaxon:483802']
ncbitaxon:52819	9	1	2	3	['ncbitaxon:141525', 'ncbitaxon:1220069', 'ncbitaxon:52820']
ncbitaxon:130155	1	0	0	1	['ncbitaxon:130156']
ncbitaxon:58987	22	0	0	1	['ncbitaxon:867926']
ncbitaxon:85208	20	1	0	2	['ncbitaxon:2306983', 'ncbitaxon:85209']
ncbitaxon:193560	16	0	0	2	['ncbitaxon:2675989', 'ncbitaxon:193563']
ncbitaxon:13490	45	0	1	1	['ncbitaxon:112408']
ncbitaxon:242243	3	1	0	1	['ncbitaxon:418800']
ncbitaxon:259886	2	0	0	1	['ncbitaxon:2576592']
ncbitaxon:167918	11	2	0	1	['ncbitaxon:2290804']
ncbitaxon:40010	1	0	0	1	['ncbitaxon:45167']
ncbitaxon:92912	52	14	0	1	['ncbitaxon:92913']
ncbitaxon:165319	1	0	0	1	['ncbitaxon:165320']
ncbitaxon:123467	14	13	0	1	['ncbitaxon:123468']
ncbitaxon:247920	15	0	0	2	['ncbitaxon:692166', 'ncbitaxon:512026']
ncbitaxon:4343	2	0	0	3	['ncbitaxon:64689', 'ncbitaxon:1247234', 'ncbitaxon:1743184']
ncbitaxon:49023	1	0	0	1	['ncbitaxon:2061048']
ncbitaxon:37827	6	1	0	1	['ncbitaxon:86880']
ncbitaxon:374750	21	0	0	1	['ncbitaxon:374751']
ncbitaxon:506629	15	4	0	2	['ncbitaxon:1745091', 'ncbitaxon:1127049']
ncbitaxon:1321789	20	8	0	4	['ncbitaxon:2699552', 'ncbitaxon:1321791', 'ncbitaxon:1321793', 'ncbitaxon:1501027']
ncbitaxon:23412	66	4	1	3	['ncbitaxon:350585', 'ncbitaxon:23413', 'ncbitaxon:169279']
ncbitaxon:19374	1	0	0	1	['ncbitaxon:19375']
ncbitaxon:32111	4	2	0	1	['ncbitaxon:32112']
ncbitaxon:171928	71	5	1	3	['ncbitaxon:171929', 'ncbitaxon:638922', 'ncbitaxon:1105347']
ncbitaxon:145816	200	24	2	9	['ncbitaxon:362636', 'ncbitaxon:129118', 'ncbitaxon:41466', 'ncbitaxon:362630', 'ncbitaxon:362646', 'ncbitaxon:145817', 'ncbitaxon:362633', 'ncbitaxon:362638', 'ncbitaxon:1284457']
ncbitaxon:13540	7	1	0	2	['ncbitaxon:56526', 'ncbitaxon:55627']
ncbitaxon:3493	658	96	19	39	['ncbitaxon:182114', 'ncbitaxon:479811', 'ncbitaxon:1009471', 'ncbitaxon:378017', 'ncbitaxon:309270', 'ncbitaxon:479338', 'ncbitaxon:463870', 'ncbitaxon:100551', 'ncbitaxon:463862', 'ncbitaxon:100574', 'ncbitaxon:309312', 'ncbitaxon:459060', 'ncbitaxon:182117', 'ncbitaxon:66384', 'ncbitaxon:462830', 'ncbitaxon:3494', 'ncbitaxon:182105', 'ncbitaxon:182112', 'ncbitaxon:309328', 'ncbitaxon:309266', 'ncbitaxon:100557', 'ncbitaxon:309429', 'ncbitaxon:1127366', 'ncbitaxon:100580', 'ncbitaxon:309341', 'ncbitaxon:276778', 'ncbitaxon:326068', 'ncbitaxon:1822162', 'ncbitaxon:370342', 'ncbitaxon:100573', 'ncbitaxon:66383', 'ncbitaxon:378027', 'ncbitaxon:66387', 'ncbitaxon:66386', 'ncbitaxon:66385', 'ncbitaxon:100569', 'ncbitaxon:463880', 'ncbitaxon:309271', 'ncbitaxon:182120']
ncbitaxon:179730	68	36	0	1	['ncbitaxon:179731']
ncbitaxon:468162	250	68	8	29	['ncbitaxon:1465645', 'ncbitaxon:138044', 'ncbitaxon:1095369', 'ncbitaxon:2683616', 'ncbitaxon:480275', 'ncbitaxon:546664', 'ncbitaxon:2004884', 'ncbitaxon:207708', 'ncbitaxon:138046', 'ncbitaxon:519526', 'ncbitaxon:138020', 'ncbitaxon:72368', 'ncbitaxon:138024', 'ncbitaxon:1226580', 'ncbitaxon:205074', 'ncbitaxon:138038', 'ncbitaxon:1217422', 'ncbitaxon:698353', 'ncbitaxon:138041', 'ncbitaxon:767879', 'ncbitaxon:875643', 'ncbitaxon:138033', 'ncbitaxon:1117634', 'ncbitaxon:72367', 'ncbitaxon:875634', 'ncbitaxon:2683615', 'ncbitaxon:299825', 'ncbitaxon:205069', 'ncbitaxon:205076']
ncbitaxon:41542	10	0	0	1	['ncbitaxon:41543']
ncbitaxon:4133	7	0	0	1	['ncbitaxon:4134']
ncbitaxon:1745092	32	2	0	2	['ncbitaxon:1745096', 'ncbitaxon:2908720']
ncbitaxon:4119	960	277	20	46	['ncbitaxon:35885', 'ncbitaxon:129204', 'ncbitaxon:139740', 'ncbitaxon:89639', 'ncbitaxon:89648', 'ncbitaxon:2029531', 'ncbitaxon:264526', 'ncbitaxon:43178', 'ncbitaxon:2490667', 'ncbitaxon:398502', 'ncbitaxon:2607118', 'ncbitaxon:2607096', 'ncbitaxon:89640', 'ncbitaxon:2613483', 'ncbitaxon:2607518', 'ncbitaxon:89660', 'ncbitaxon:35883', 'ncbitaxon:264532', 'ncbitaxon:231710', 'ncbitaxon:89651', 'ncbitaxon:89637', 'ncbitaxon:89646', 'ncbitaxon:89634', 'ncbitaxon:89656', 'ncbitaxon:89664', 'ncbitaxon:89652', 'ncbitaxon:2613482', 'ncbitaxon:2607166', 'ncbitaxon:264538', 'ncbitaxon:264525', 'ncbitaxon:4120', 'ncbitaxon:2607114', 'ncbitaxon:89659', 'ncbitaxon:89650', 'ncbitaxon:2607182', 'ncbitaxon:693375', 'ncbitaxon:89636', 'ncbitaxon:89655', 'ncbitaxon:1393930', 'ncbitaxon:264534', 'ncbitaxon:139741', 'ncbitaxon:1001545', 'ncbitaxon:4121', 'ncbitaxon:129201', 'ncbitaxon:1917418', 'ncbitaxon:2607178']
ncbitaxon:375930	40	0	0	1	['ncbitaxon:375931']
ncbitaxon:2954103	49	42	1	1	['ncbitaxon:187505']
ncbitaxon:55254	1	0	0	1	['ncbitaxon:1793803']
ncbitaxon:149357	64	19	2	3	['ncbitaxon:165298', 'ncbitaxon:149359', 'ncbitaxon:289665']
ncbitaxon:59066	87	6	1	2	['ncbitaxon:191652', 'ncbitaxon:59067']
ncbitaxon:45324	145	13	1	2	['ncbitaxon:45325', 'ncbitaxon:1489463']
ncbitaxon:201016	33	28	1	1	['ncbitaxon:201017']
ncbitaxon:126908	394	157	2	6	['ncbitaxon:180581', 'ncbitaxon:367782', 'ncbitaxon:611795', 'ncbitaxon:1928652', 'ncbitaxon:2201923', 'ncbitaxon:126910']
ncbitaxon:39230	6	0	0	1	['ncbitaxon:39361']
ncbitaxon:58459	5	0	0	1	['ncbitaxon:58460']
ncbitaxon:47648	6	4	0	1	['ncbitaxon:47649']
ncbitaxon:3718	187	13	1	2	['ncbitaxon:81985', 'ncbitaxon:3719']
ncbitaxon:1205700	25	12	0	1	['ncbitaxon:1205701']
ncbitaxon:2954109	2	0	0	1	['ncbitaxon:1619491']
ncbitaxon:74824	82	41	1	3	['ncbitaxon:74825', 'ncbitaxon:83909', 'ncbitaxon:122319']
ncbitaxon:70072	20	3	5	6	['ncbitaxon:337842', 'ncbitaxon:384038', 'ncbitaxon:337839', 'ncbitaxon:155109', 'ncbitaxon:155107', 'ncbitaxon:70073']
ncbitaxon:173385	1	0	0	1	['ncbitaxon:173386']
ncbitaxon:59055	1	0	0	1	['ncbitaxon:140576']
ncbitaxon:456976	5	1	0	1	['ncbitaxon:456977']
ncbitaxon:50304	395	146	8	16	['ncbitaxon:265765', 'ncbitaxon:2291122', 'ncbitaxon:96667', 'ncbitaxon:2708237', 'ncbitaxon:82096', 'ncbitaxon:257408', 'ncbitaxon:257409', 'ncbitaxon:265763', 'ncbitaxon:50305', 'ncbitaxon:863909', 'ncbitaxon:105886', 'ncbitaxon:863910', 'ncbitaxon:265764', 'ncbitaxon:46385', 'ncbitaxon:96666', 'ncbitaxon:230593']
ncbitaxon:86986	53	22	0	1	['ncbitaxon:128292']
ncbitaxon:149684	50	13	1	2	['ncbitaxon:595543', 'ncbitaxon:149685']
ncbitaxon:238243	107	3	1	1	['ncbitaxon:13055']
ncbitaxon:61891	5	0	1	1	['ncbitaxon:198836']
ncbitaxon:36605	9	0	1	1	['ncbitaxon:36606']
ncbitaxon:141337	1	1	0	1	['ncbitaxon:992408']
ncbitaxon:23170	12	0	1	4	['ncbitaxon:1769921', 'ncbitaxon:57917', 'ncbitaxon:32227', 'ncbitaxon:32228']
ncbitaxon:13402	36	4	2	6	['ncbitaxon:32201', 'ncbitaxon:1620028', 'ncbitaxon:60418', 'ncbitaxon:139927', 'ncbitaxon:91227', 'ncbitaxon:139930']
ncbitaxon:41775	43	9	1	1	['ncbitaxon:41776']
ncbitaxon:13807	128	57	0	6	['ncbitaxon:2575587', 'ncbitaxon:588641', 'ncbitaxon:13808', 'ncbitaxon:2488990', 'ncbitaxon:306421', 'ncbitaxon:100460']
ncbitaxon:1819379	6	0	0	1	['ncbitaxon:2321258']
ncbitaxon:78702	32	17	0	1	['ncbitaxon:78703']
ncbitaxon:54944	15	0	0	2	['ncbitaxon:54945', 'ncbitaxon:1441046']
ncbitaxon:885955	15	5	0	1	['ncbitaxon:223763']
ncbitaxon:640655	7	0	0	2	['ncbitaxon:1504171', 'ncbitaxon:640657']
ncbitaxon:108575	19	0	0	1	['ncbitaxon:130721']
ncbitaxon:55623	76	26	0	11	['ncbitaxon:373157', 'ncbitaxon:373167', 'ncbitaxon:55624', 'ncbitaxon:373169', 'ncbitaxon:373158', 'ncbitaxon:373155', 'ncbitaxon:128738', 'ncbitaxon:373160', 'ncbitaxon:373156', 'ncbitaxon:373170', 'ncbitaxon:373166']
ncbitaxon:93816	1	1	1	1	['ncbitaxon:93817']
ncbitaxon:2896308	1	0	0	1	['ncbitaxon:2896311']
ncbitaxon:72457	15	11	0	1	['ncbitaxon:610148']
ncbitaxon:111107	2	0	0	1	['ncbitaxon:111108']
ncbitaxon:2675302	2	0	0	1	['ncbitaxon:2675303']
ncbitaxon:329095	52	15	1	3	['ncbitaxon:74301', 'ncbitaxon:257623', 'ncbitaxon:85954']
ncbitaxon:112830	12	6	0	1	['ncbitaxon:112831']
ncbitaxon:289715	10	4	1	2	['ncbitaxon:1357590', 'ncbitaxon:289718']
ncbitaxon:50178	263	98	4	8	['ncbitaxon:50179', 'ncbitaxon:450881', 'ncbitaxon:66169', 'ncbitaxon:89483', 'ncbitaxon:89484', 'ncbitaxon:191701', 'ncbitaxon:224739', 'ncbitaxon:58029']
ncbitaxon:22994	38	0	0	10	['ncbitaxon:35954', 'ncbitaxon:111149', 'ncbitaxon:111147', 'ncbitaxon:35948', 'ncbitaxon:35945', 'ncbitaxon:111153', 'ncbitaxon:91065', 'ncbitaxon:35952', 'ncbitaxon:35951', 'ncbitaxon:28517']
ncbitaxon:182375	10	0	0	1	['ncbitaxon:751828']
ncbitaxon:127602	6	0	0	1	['ncbitaxon:127603']
ncbitaxon:13747	51	0	0	3	['ncbitaxon:192294', 'ncbitaxon:192276', 'ncbitaxon:192324']
ncbitaxon:198760	159	65	4	6	['ncbitaxon:2516474', 'ncbitaxon:271749', 'ncbitaxon:271748', 'ncbitaxon:198761', 'ncbitaxon:1137046', 'ncbitaxon:271750']
ncbitaxon:13418	53	15	1	3	['ncbitaxon:300218', 'ncbitaxon:262280', 'ncbitaxon:13419']
ncbitaxon:170021	111	12	2	6	['ncbitaxon:170023', 'ncbitaxon:170351', 'ncbitaxon:170024', 'ncbitaxon:170022', 'ncbitaxon:371154', 'ncbitaxon:1442754']
ncbitaxon:58885	20	3	1	1	['ncbitaxon:58886']
ncbitaxon:178174	671	76	5	16	['ncbitaxon:178109', 'ncbitaxon:219860', 'ncbitaxon:219868', 'ncbitaxon:219887', 'ncbitaxon:334497', 'ncbitaxon:260142', 'ncbitaxon:219895', 'ncbitaxon:334478', 'ncbitaxon:39974', 'ncbitaxon:219892', 'ncbitaxon:334483', 'ncbitaxon:1609897', 'ncbitaxon:219865', 'ncbitaxon:260143', 'ncbitaxon:1042139', 'ncbitaxon:1009507']
ncbitaxon:127422	63	2	0	1	['ncbitaxon:1199110']
ncbitaxon:55962	1319	360	14	80	['ncbitaxon:1137013', 'ncbitaxon:1137017', 'ncbitaxon:673928', 'ncbitaxon:282553', 'ncbitaxon:282549', 'ncbitaxon:268990', 'ncbitaxon:1137030', 'ncbitaxon:451067', 'ncbitaxon:1321360', 'ncbitaxon:282558', 'ncbitaxon:269015', 'ncbitaxon:1136992', 'ncbitaxon:1053355', 'ncbitaxon:1321328', 'ncbitaxon:1053357', 'ncbitaxon:282561', 'ncbitaxon:269001', 'ncbitaxon:673927', 'ncbitaxon:684760', 'ncbitaxon:1043417', 'ncbitaxon:1136989', 'ncbitaxon:708052', 'ncbitaxon:1321357', 'ncbitaxon:282539', 'ncbitaxon:999597', 'ncbitaxon:673934', 'ncbitaxon:673923', 'ncbitaxon:673938', 'ncbitaxon:212239', 'ncbitaxon:1136984', 'ncbitaxon:140968', 'ncbitaxon:999574', 'ncbitaxon:282557', 'ncbitaxon:1137008', 'ncbitaxon:268996', 'ncbitaxon:282556', 'ncbitaxon:2306224', 'ncbitaxon:673926', 'ncbitaxon:268984', 'ncbitaxon:1137007', 'ncbitaxon:282542', 'ncbitaxon:1341022', 'ncbitaxon:1137022', 'ncbitaxon:269002', 'ncbitaxon:257780', 'ncbitaxon:1136982', 'ncbitaxon:268979', 'ncbitaxon:1321321', 'ncbitaxon:673929', 'ncbitaxon:228412', 'ncbitaxon:268978', 'ncbitaxon:1341029', 'ncbitaxon:1136997', 'ncbitaxon:401011', 'ncbitaxon:269006', 'ncbitaxon:269017', 'ncbitaxon:1137009', 'ncbitaxon:210378', 'ncbitaxon:673932', 'ncbitaxon:269018', 'ncbitaxon:1136967', 'ncbitaxon:282533', 'ncbitaxon:1137036', 'ncbitaxon:268992', 'ncbitaxon:1136978', 'ncbitaxon:55963', 'ncbitaxon:282551', 'ncbitaxon:673933', 'ncbitaxon:626746', 'ncbitaxon:626749', 'ncbitaxon:673922', 'ncbitaxon:626748', 'ncbitaxon:1321359', 'ncbitaxon:268994', 'ncbitaxon:1341051', 'ncbitaxon:65561', 'ncbitaxon:673930', 'ncbitaxon:1692142', 'ncbitaxon:860794', 'ncbitaxon:1812055']
ncbitaxon:132962	78	30	3	3	['ncbitaxon:549618', 'ncbitaxon:549619', 'ncbitaxon:132963']
ncbitaxon:3437	23	0	1	1	['ncbitaxon:3438']
ncbitaxon:3368	374	81	1	1	['ncbitaxon:3369']
ncbitaxon:4244	1	0	0	1	['ncbitaxon:76672']
ncbitaxon:135199	87	0	0	1	['ncbitaxon:392704']
ncbitaxon:183025	26	4	0	8	['ncbitaxon:185151', 'ncbitaxon:191181', 'ncbitaxon:372419', 'ncbitaxon:372415', 'ncbitaxon:191184', 'ncbitaxon:191182', 'ncbitaxon:183026', 'ncbitaxon:372413']
ncbitaxon:49582	1	0	0	1	['ncbitaxon:49583']
ncbitaxon:118221	92	9	1	5	['ncbitaxon:596404', 'ncbitaxon:170433', 'ncbitaxon:170422', 'ncbitaxon:1217272', 'ncbitaxon:170428']
ncbitaxon:41649	68	1	0	2	['ncbitaxon:112412', 'ncbitaxon:41650']
ncbitaxon:82254	10	0	0	1	['ncbitaxon:82255']
ncbitaxon:58404	22	12	0	1	['ncbitaxon:1712818']
ncbitaxon:23209	2	0	0	1	['ncbitaxon:32243']
ncbitaxon:162887	8	5	0	3	['ncbitaxon:162888', 'ncbitaxon:162785', 'ncbitaxon:327139']
ncbitaxon:128279	11	0	0	1	['ncbitaxon:128280']
ncbitaxon:37831	2	0	0	1	['ncbitaxon:230024']
ncbitaxon:2866766	6	3	0	1	['ncbitaxon:2293658']
ncbitaxon:50798	8	1	1	3	['ncbitaxon:156522', 'ncbitaxon:50802', 'ncbitaxon:669700']
ncbitaxon:159356	4	1	0	1	['ncbitaxon:159357']
ncbitaxon:126277	1	0	0	1	['ncbitaxon:126278']
ncbitaxon:120594	22	1	0	3	['ncbitaxon:224738', 'ncbitaxon:120596', 'ncbitaxon:120595']
ncbitaxon:41601	71	5	1	7	['ncbitaxon:594550', 'ncbitaxon:1548354', 'ncbitaxon:1548356', 'ncbitaxon:594549', 'ncbitaxon:437899', 'ncbitaxon:375932', 'ncbitaxon:1569409']
ncbitaxon:198792	21	1	0	1	['ncbitaxon:198793']
ncbitaxon:142530	14	0	0	1	['ncbitaxon:142531']
ncbitaxon:2042386	106	9	0	5	['ncbitaxon:1140079', 'ncbitaxon:986250', 'ncbitaxon:986201', 'ncbitaxon:260635', 'ncbitaxon:204126']
ncbitaxon:198775	1	0	0	1	['ncbitaxon:1907900']
ncbitaxon:235999	3	3	0	1	['ncbitaxon:458694']
ncbitaxon:168541	1	0	0	1	['ncbitaxon:168542']
ncbitaxon:316752	159	11	2	2	['ncbitaxon:344429', 'ncbitaxon:316753']
ncbitaxon:764721	2	2	0	1	['ncbitaxon:1288174']
ncbitaxon:461617	48	9	0	1	['ncbitaxon:2708930']
ncbitaxon:2820830	35	2	0	1	['ncbitaxon:64595']
ncbitaxon:99041	114	0	0	1	['ncbitaxon:99042']
ncbitaxon:105749	265	163	3	11	['ncbitaxon:105750', 'ncbitaxon:133441', 'ncbitaxon:124783', 'ncbitaxon:124781', 'ncbitaxon:124780', 'ncbitaxon:1652688', 'ncbitaxon:238548', 'ncbitaxon:2126358', 'ncbitaxon:124779', 'ncbitaxon:238547', 'ncbitaxon:124782']
ncbitaxon:203718	27	0	0	1	['ncbitaxon:63045']
ncbitaxon:133930	3	1	0	1	['ncbitaxon:228391']
ncbitaxon:23109	148	35	3	10	['ncbitaxon:23110', 'ncbitaxon:860755', 'ncbitaxon:52833', 'ncbitaxon:152286', 'ncbitaxon:498911', 'ncbitaxon:860753', 'ncbitaxon:498914', 'ncbitaxon:860760', 'ncbitaxon:96933', 'ncbitaxon:859264']
ncbitaxon:182994	70	1	0	3	['ncbitaxon:185162', 'ncbitaxon:185164', 'ncbitaxon:185166']
ncbitaxon:79578	4	1	1	2	['ncbitaxon:79579', 'ncbitaxon:372763']
ncbitaxon:113198	2	0	0	1	['ncbitaxon:555419']
ncbitaxon:449072	5	0	0	3	['ncbitaxon:508341', 'ncbitaxon:449074', 'ncbitaxon:508337']
ncbitaxon:4743	46	4	2	2	['ncbitaxon:4744', 'ncbitaxon:34173']
ncbitaxon:61137	42	8	0	1	['ncbitaxon:61147']
ncbitaxon:13384	210	14	1	1	['ncbitaxon:13385']
ncbitaxon:225552	1	0	0	1	['ncbitaxon:339089']
ncbitaxon:3777	1	0	0	1	['ncbitaxon:384952']
ncbitaxon:82247	12	0	0	1	['ncbitaxon:82248']
ncbitaxon:76392	6	0	1	3	['ncbitaxon:279221', 'ncbitaxon:142526', 'ncbitaxon:76393']
ncbitaxon:378866	1	0	0	1	['ncbitaxon:662739']
ncbitaxon:386170	1	1	0	1	['ncbitaxon:931232']
ncbitaxon:558439	6	0	0	1	['ncbitaxon:558440']
ncbitaxon:20202	213	47	6	14	['ncbitaxon:396491', 'ncbitaxon:396370', 'ncbitaxon:396479', 'ncbitaxon:300977', 'ncbitaxon:463330', 'ncbitaxon:316645', 'ncbitaxon:1009490', 'ncbitaxon:396494', 'ncbitaxon:396489', 'ncbitaxon:396487', 'ncbitaxon:396490', 'ncbitaxon:29747', 'ncbitaxon:109864', 'ncbitaxon:463319']
ncbitaxon:25104	202	3	1	4	['ncbitaxon:715653', 'ncbitaxon:715652', 'ncbitaxon:29786', 'ncbitaxon:29785']
ncbitaxon:176566	4	2	0	1	['ncbitaxon:176567']
ncbitaxon:176520	8	1	0	1	['ncbitaxon:904422']
ncbitaxon:3303	3	0	0	1	['ncbitaxon:182489']
ncbitaxon:263454	2	0	0	1	['ncbitaxon:263455']
ncbitaxon:62695	1	0	1	1	['ncbitaxon:62696']
ncbitaxon:40860	1	0	0	1	['ncbitaxon:79179']
ncbitaxon:3749	327	20	6	13	['ncbitaxon:1143241', 'ncbitaxon:3751', 'ncbitaxon:138912', 'ncbitaxon:3750', 'ncbitaxon:1184610', 'ncbitaxon:106548', 'ncbitaxon:106556', 'ncbitaxon:3752', 'ncbitaxon:106549', 'ncbitaxon:283210', 'ncbitaxon:106565', 'ncbitaxon:106570', 'ncbitaxon:106566']
ncbitaxon:58379	6	0	1	4	['ncbitaxon:497275', 'ncbitaxon:1547837', 'ncbitaxon:58380', 'ncbitaxon:60230']
ncbitaxon:13342	116	4	2	4	['ncbitaxon:13343', 'ncbitaxon:84005', 'ncbitaxon:82758', 'ncbitaxon:84000']
ncbitaxon:105945	1	0	1	1	['ncbitaxon:1192317']
ncbitaxon:99023	64	12	0	5	['ncbitaxon:1177204', 'ncbitaxon:1485331', 'ncbitaxon:344877', 'ncbitaxon:99024', 'ncbitaxon:205360']
ncbitaxon:138182	2	0	0	1	['ncbitaxon:2029139']
ncbitaxon:63802	15	1	1	1	['ncbitaxon:63812']
ncbitaxon:489334	13	5	0	1	['ncbitaxon:489335']
ncbitaxon:162727	27	2	0	3	['ncbitaxon:1971656', 'ncbitaxon:2708782', 'ncbitaxon:1971658']
ncbitaxon:141529	50	7	0	5	['ncbitaxon:141609', 'ncbitaxon:2042357', 'ncbitaxon:141530', 'ncbitaxon:144544', 'ncbitaxon:403098']
ncbitaxon:4181	141	27	1	3	['ncbitaxon:300844', 'ncbitaxon:4182', 'ncbitaxon:300843']
ncbitaxon:105497	31	7	0	1	['ncbitaxon:105498']
ncbitaxon:2849197	16	0	1	1	['ncbitaxon:377494']
ncbitaxon:85167	6	1	0	2	['ncbitaxon:1051466', 'ncbitaxon:1051457']
ncbitaxon:381646	1	1	0	1	['ncbitaxon:381647']
ncbitaxon:173863	1	0	0	1	['ncbitaxon:1209653']
ncbitaxon:41629	520	117	9	34	['ncbitaxon:254910', 'ncbitaxon:254917', 'ncbitaxon:886941', 'ncbitaxon:446845', 'ncbitaxon:238941', 'ncbitaxon:254913', 'ncbitaxon:254911', 'ncbitaxon:2651017', 'ncbitaxon:378341', 'ncbitaxon:446849', 'ncbitaxon:254908', 'ncbitaxon:243812', 'ncbitaxon:2291727', 'ncbitaxon:335950', 'ncbitaxon:378331', 'ncbitaxon:378329', 'ncbitaxon:2584911', 'ncbitaxon:238956', 'ncbitaxon:238933', 'ncbitaxon:324593', 'ncbitaxon:243817', 'ncbitaxon:947918', 'ncbitaxon:378315', 'ncbitaxon:238945', 'ncbitaxon:378330', 'ncbitaxon:238930', 'ncbitaxon:254921', 'ncbitaxon:200489', 'ncbitaxon:137893', 'ncbitaxon:238949', 'ncbitaxon:238942', 'ncbitaxon:254920', 'ncbitaxon:2650998', 'ncbitaxon:238954']
ncbitaxon:37500	168	34	1	6	['ncbitaxon:449085', 'ncbitaxon:53896', 'ncbitaxon:2614529', 'ncbitaxon:256640', 'ncbitaxon:256641', 'ncbitaxon:37501']
ncbitaxon:24234	2	0	0	1	['ncbitaxon:9786']
ncbitaxon:1184744	1	0	0	1	['ncbitaxon:1184745']
ncbitaxon:27021	173	14	0	1	['ncbitaxon:28496']
ncbitaxon:41885	2	0	0	1	['ncbitaxon:41886']
ncbitaxon:115478	2	0	1	1	['ncbitaxon:115479']
ncbitaxon:151833	2	0	1	1	['ncbitaxon:151834']
ncbitaxon:194256	2	0	0	2	['ncbitaxon:194257', 'ncbitaxon:241872']
ncbitaxon:45618	2	0	2	3	['ncbitaxon:338577', 'ncbitaxon:121770', 'ncbitaxon:338574']
ncbitaxon:49990	285	9	4	25	['ncbitaxon:1194138', 'ncbitaxon:497663', 'ncbitaxon:751869', 'ncbitaxon:2019954', 'ncbitaxon:532138', 'ncbitaxon:1132412', 'ncbitaxon:532140', 'ncbitaxon:1132411', 'ncbitaxon:204219', 'ncbitaxon:751874', 'ncbitaxon:751873', 'ncbitaxon:228975', 'ncbitaxon:1268205', 'ncbitaxon:1718167', 'ncbitaxon:568785', 'ncbitaxon:1885667', 'ncbitaxon:2019953', 'ncbitaxon:49992', 'ncbitaxon:1885666', 'ncbitaxon:1107925', 'ncbitaxon:751871', 'ncbitaxon:2019959', 'ncbitaxon:1194133', 'ncbitaxon:347388', 'ncbitaxon:228974']
ncbitaxon:78741	10	2	0	2	['ncbitaxon:78742', 'ncbitaxon:1547852']
ncbitaxon:165347	33	1	0	4	['ncbitaxon:202420', 'ncbitaxon:165349', 'ncbitaxon:1338335', 'ncbitaxon:165348']
ncbitaxon:25613	93	43	1	1	['ncbitaxon:50187']
ncbitaxon:162792	3	0	0	1	['ncbitaxon:245794']
ncbitaxon:124800	1	1	0	1	['ncbitaxon:124801']
ncbitaxon:2497454	6	1	0	1	['ncbitaxon:2497455']
ncbitaxon:1676959	2	0	0	1	['ncbitaxon:1392590']
ncbitaxon:4464	328	80	3	3	['ncbitaxon:123564', 'ncbitaxon:55184', 'ncbitaxon:4465']
ncbitaxon:99499	5	1	0	2	['ncbitaxon:99500', 'ncbitaxon:489439']
ncbitaxon:48871	2	0	0	1	['ncbitaxon:48872']
ncbitaxon:13196	218	66	3	18	['ncbitaxon:1719589', 'ncbitaxon:1972104', 'ncbitaxon:352167', 'ncbitaxon:352177', 'ncbitaxon:1719503', 'ncbitaxon:352168', 'ncbitaxon:69414', 'ncbitaxon:352190', 'ncbitaxon:126647', 'ncbitaxon:1127986', 'ncbitaxon:352178', 'ncbitaxon:35929', 'ncbitaxon:130376', 'ncbitaxon:352197', 'ncbitaxon:2045269', 'ncbitaxon:41256', 'ncbitaxon:511531', 'ncbitaxon:2499146']
ncbitaxon:63080	45	2	0	4	['ncbitaxon:684366', 'ncbitaxon:430753', 'ncbitaxon:1214447', 'ncbitaxon:429214']
ncbitaxon:41489	9	0	0	1	['ncbitaxon:1936764']
ncbitaxon:136890	8	0	0	1	['ncbitaxon:136891']
ncbitaxon:64596	132	8	1	8	['ncbitaxon:152396', 'ncbitaxon:2768323', 'ncbitaxon:2029428', 'ncbitaxon:152392', 'ncbitaxon:152399', 'ncbitaxon:64598', 'ncbitaxon:210356', 'ncbitaxon:1225081']
ncbitaxon:193475	1	0	0	1	['ncbitaxon:230023']
ncbitaxon:461635	7	0	1	1	['ncbitaxon:461636']
ncbitaxon:58976	10	6	0	2	['ncbitaxon:501383', 'ncbitaxon:152754']
ncbitaxon:3459	41	8	1	7	['ncbitaxon:79762', 'ncbitaxon:3460', 'ncbitaxon:79757', 'ncbitaxon:79760', 'ncbitaxon:48248', 'ncbitaxon:150727', 'ncbitaxon:79756']
ncbitaxon:41617	53	2	1	4	['ncbitaxon:1641224', 'ncbitaxon:662748', 'ncbitaxon:174461', 'ncbitaxon:41618']
