taxon	Furofuranoid lignans	Dihydroflavonols	Shikimic acids and derivatives	Eudesmane sesquiterpenoids	Stigmastane steroids	Lupane triterpenoids	Chalcones	Cinnamic acids and derivatives	Menthane monoterpenoids	Flavan-3-ols	Oleanane triterpenoids	Flavonols	Ursane and Taraxastane triterpenoids	Gallotannins	Acyclic monoterpenoids	Simple coumarins	Flavanones	Monocyclic monoterpenoids	Flavones	Neolignans
Aptandraceae	0.0	0.0	0.045454545454545456	0.045454545454545456	0.13636363636363635	0.045454545454545456	0.0	0.045454545454545456	0.0	0.0	0.09090909090909091	0.045454545454545456	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.045454545454545456	0.045454545454545456
Thesiaceae	0.0	0.0	0.0	0.0	0.03333333333333333	0.23333333333333334	0.03333333333333333	0.0	0.0	0.0	0.23333333333333334	0.03333333333333333	0.03333333333333333	0.03333333333333333	0.0	0.03333333333333333	0.0	0.0	0.0	0.0
Cervantesiaceae	0.02666666666666667	0.013333333333333334	0.0	0.0	0.08	0.0	0.013333333333333334	0.04	0.0	0.013333333333333334	0.0	0.013333333333333334	0.0	0.0	0.0	0.0	0.16	0.0	0.06666666666666667	0.0
Viscaceae	0.020242914979757085	0.0	0.008097165991902834	0.0	0.02834008097165992	0.02834008097165992	0.020242914979757085	0.06072874493927125	0.016194331983805668	0.008097165991902834	0.06072874493927125	0.12550607287449392	0.016194331983805668	0.004048582995951417	0.0	0.004048582995951417	0.10931174089068826	0.008097165991902834	0.020242914979757085	0.0
Siparunaceae	0.0	0.041666666666666664	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	0.08333333333333333	0.041666666666666664	0.041666666666666664	0.0	0.0	0.0	0.0
Achariaceae	0.0	0.01020408163265306	0.0	0.0	0.030612244897959183	0.0	0.01020408163265306	0.030612244897959183	0.0	0.01020408163265306	0.04081632653061224	0.08163265306122448	0.0	0.0	0.01020408163265306	0.0	0.01020408163265306	0.0	0.061224489795918366	0.0
Anastrophyllaceae	0.03076923076923077	0.0	0.0	0.0	0.0	0.09230769230769231	0.0	0.0	0.0	0.015384615384615385	0.046153846153846156	0.03076923076923077	0.046153846153846156	0.0	0.0	0.07692307692307693	0.0	0.0	0.015384615384615385	0.0
Nartheciaceae	0.017857142857142856	0.0	0.0	0.0	0.05357142857142857	0.03571428571428571	0.0	0.0	0.017857142857142856	0.0	0.03571428571428571	0.10714285714285714	0.05357142857142857	0.0	0.0	0.0	0.0	0.0	0.125	0.0
Cystopteridaceae	0.0	0.018691588785046728	0.009345794392523364	0.0	0.028037383177570093	0.018691588785046728	0.0	0.0	0.0	0.018691588785046728	0.018691588785046728	0.12149532710280374	0.037383177570093455	0.018691588785046728	0.0	0.0	0.0	0.0	0.018691588785046728	0.0
Athyriaceae	0.0	0.0	0.034482758620689655	0.034482758620689655	0.06896551724137931	0.034482758620689655	0.0	0.034482758620689655	0.0	0.0	0.06896551724137931	0.06896551724137931	0.06896551724137931	0.0	0.0	0.0	0.0	0.0	0.034482758620689655	0.034482758620689655
Pandaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07142857142857142	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0
Bonnetiaceae	0.0	0.0	0.0	0.0	0.045454545454545456	0.0	0.0	0.045454545454545456	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.045454545454545456	0.0	0.13636363636363635	0.0
Cardiopteridaceae	0.0	0.0	0.07142857142857142	0.0	0.0	0.07142857142857142	0.0	0.0	0.0	0.0	0.2857142857142857	0.0	0.07142857142857142	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0
Pentaphylacaceae	0.0	0.0	0.015151515151515152	0.015151515151515152	0.06060606060606061	0.045454545454545456	0.0	0.045454545454545456	0.0	0.015151515151515152	0.19696969696969696	0.045454545454545456	0.09090909090909091	0.015151515151515152	0.0	0.0	0.0	0.0	0.030303030303030304	0.0
Lepidoziaceae	0.0	0.0	0.0	0.1092436974789916	0.0	0.0	0.0	0.0	0.008403361344537815	0.0	0.0	0.0	0.0	0.0	0.0	0.008403361344537815	0.0	0.01680672268907563	0.0	0.0
Anthocerotaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.038461538461538464	0.0	0.0	0.0	0.0	0.0	0.0	0.038461538461538464	0.0	0.0	0.0
Pteridaceae	0.0030120481927710845	0.006024096385542169	0.004518072289156626	0.005271084337349397	0.030873493975903613	0.006024096385542169	0.03463855421686747	0.03614457831325301	0.006024096385542169	0.011295180722891566	0.011295180722891566	0.12876506024096385	0.0037650602409638554	0.0030120481927710845	0.009789156626506024	0.008283132530120483	0.030120481927710843	0.004518072289156626	0.06325301204819277	0.002259036144578313
Ophioglossaceae	0.017142857142857144	0.0	0.005714285714285714	0.0	0.017142857142857144	0.005714285714285714	0.0	0.02857142857142857	0.0	0.0	0.0	0.09714285714285714	0.0	0.0	0.005714285714285714	0.02857142857142857	0.011428571428571429	0.0	0.13714285714285715	0.0
Torricelliaceae	0.02	0.0	0.01	0.0	0.02	0.01	0.0	0.01	0.0	0.0	0.0	0.02	0.0	0.0	0.0	0.06	0.0	0.0	0.0	0.0
Adelanthaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.057692307692307696	0.057692307692307696	0.0	0.0	0.019230769230769232	0.0	0.0	0.0	0.09615384615384616	0.0
Radulaceae	0.0	0.0	0.0	0.033707865168539325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.033707865168539325	0.0
Juncaceae	0.0	0.0	0.008928571428571428	0.0	0.017857142857142856	0.0	0.008928571428571428	0.03571428571428571	0.008928571428571428	0.0	0.0	0.008928571428571428	0.0	0.0	0.0	0.0625	0.0	0.008928571428571428	0.125	0.0
Restionaceae	0.0	0.0	0.0	0.0	0.0196078431372549	0.0	0.0	0.0	0.0	0.0	0.0	0.3137254901960784	0.0	0.0	0.0	0.0	0.0	0.0	0.058823529411764705	0.0
Bathycoccaceae	0.0	0.0	0.019230769230769232	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Calceolariaceae	0.0	0.0	0.0	0.0	0.029850746268656716	0.0	0.0	0.029850746268656716	0.0	0.014925373134328358	0.029850746268656716	0.22388059701492538	0.0	0.0	0.0	0.029850746268656716	0.0	0.0	0.05970149253731343	0.0
Paulowniaceae	0.04918032786885246	0.14754098360655737	0.0	0.0	0.0	0.0	0.0	0.09836065573770492	0.03278688524590164	0.0	0.0	0.01639344262295082	0.03278688524590164	0.0	0.0	0.0	0.3770491803278688	0.0	0.04918032786885246	0.0
Heliotropiaceae	0.010958904109589041	0.00821917808219178	0.005479452054794521	0.0	0.03561643835616438	0.005479452054794521	0.0	0.010958904109589041	0.0	0.005479452054794521	0.0136986301369863	0.11506849315068493	0.0136986301369863	0.005479452054794521	0.0	0.005479452054794521	0.00821917808219178	0.0027397260273972603	0.021917808219178082	0.0027397260273972603
Ehretiaceae	0.0	0.0	0.011904761904761904	0.0	0.0	0.0	0.0	0.011904761904761904	0.0	0.023809523809523808	0.023809523809523808	0.07142857142857142	0.011904761904761904	0.30952380952380953	0.0	0.011904761904761904	0.0	0.0	0.0	0.023809523809523808
Cordiaceae	0.0	0.032520325203252036	0.0	0.008130081300813009	0.0040650406504065045	0.024390243902439025	0.032520325203252036	0.028455284552845527	0.0040650406504065045	0.0	0.056910569105691054	0.07723577235772358	0.036585365853658534	0.028455284552845527	0.0040650406504065045	0.0040650406504065045	0.09349593495934959	0.016260162601626018	0.052845528455284556	0.0
Plantaginaceae	0.005749329244921426	0.0022997316979685703	0.0011498658489842851	0.008815638175546186	0.020697585281717133	0.012265235722499043	0.0011498658489842851	0.07857416634725949	0.0026830203142966655	0.0022997316979685703	0.013031812955155231	0.03717899578382522	0.016481410502108086	0.020314296665389038	0.0015331544653123803	0.0019164430816404753	0.007665772326561901	0.0019164430816404753	0.06822537370640092	0.0026830203142966655
Linderniaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0
Potamogetonaceae	0.030303030303030304	0.0	0.0	0.0	0.06060606060606061	0.0	0.0	0.0	0.0	0.0	0.0	0.030303030303030304	0.0	0.0	0.0	0.0	0.0	0.0	0.015151515151515152	0.0
Pontederiaceae	0.02040816326530612	0.0	0.04081632653061224	0.02040816326530612	0.04081632653061224	0.0	0.0	0.061224489795918366	0.02040816326530612	0.0	0.0	0.02040816326530612	0.0	0.0	0.0	0.14285714285714285	0.0	0.0	0.10204081632653061	0.0
Velloziaceae	0.0	0.0	0.0	0.0	0.027777777777777776	0.08333333333333333	0.0	0.027777777777777776	0.0	0.0	0.0	0.1388888888888889	0.05555555555555555	0.0	0.0	0.0	0.0	0.0	0.1388888888888889	0.0
Goodeniaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0625	0.0	0.0	0.0625	0.0	0.0	0.0	0.0
Clethraceae	0.0	0.037037037037037035	0.0	0.037037037037037035	0.0	0.0	0.0	0.0	0.037037037037037035	0.0	0.0	0.1111111111111111	0.07407407407407407	0.0	0.0	0.0	0.0	0.037037037037037035	0.0	0.0
Diapensiaceae	0.0	0.0	0.0	0.014285714285714285	0.0	0.0	0.0	0.08571428571428572	0.014285714285714285	0.0	0.05714285714285714	0.05714285714285714	0.014285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cercidiphyllaceae	0.0	0.17647058823529413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17647058823529413	0.0	0.4117647058823529	0.0	0.0	0.0	0.0	0.0	0.0
Eupteleaceae	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.037037037037037035	0.0	0.7037037037037037	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Juglandaceae	0.00425531914893617	0.01276595744680851	0.006382978723404255	0.00425531914893617	0.01702127659574468	0.01276595744680851	0.006382978723404255	0.04680851063829787	0.00425531914893617	0.01276595744680851	0.05106382978723404	0.06382978723404255	0.027659574468085105	0.09361702127659574	0.002127659574468085	0.00851063829787234	0.00425531914893617	0.00425531914893617	0.010638297872340425	0.002127659574468085
Aristolochiaceae	0.019572953736654804	0.0	0.008896797153024912	0.0071174377224199285	0.03558718861209965	0.0035587188612099642	0.0	0.04092526690391459	0.008896797153024912	0.0035587188612099642	0.014234875444839857	0.03914590747330961	0.0017793594306049821	0.10142348754448399	0.0035587188612099642	0.0017793594306049821	0.0017793594306049821	0.0035587188612099642	0.014234875444839857	0.008896797153024912
Schisandraceae	0.0029069767441860465	0.0009689922480620155	0.005813953488372093	0.00872093023255814	0.006782945736434108	0.009689922480620155	0.0	0.03875968992248062	0.025193798449612403	0.0048449612403100775	0.005813953488372093	0.014534883720930232	0.0048449612403100775	0.0009689922480620155	0.022286821705426358	0.006782945736434108	0.0009689922480620155	0.018410852713178296	0.0029069767441860465	0.022286821705426358
Chloranthaceae	0.011904761904761904	0.011904761904761904	0.003968253968253968	0.09523809523809523	0.015873015873015872	0.003968253968253968	0.011904761904761904	0.07142857142857142	0.007936507936507936	0.0	0.0	0.07142857142857142	0.0	0.007936507936507936	0.003968253968253968	0.031746031746031744	0.011904761904761904	0.011904761904761904	0.015873015873015872	0.08333333333333333
Piperaceae	0.011805213969503197	0.004426955238563699	0.006394490900147565	0.003443187407771766	0.018691588785046728	0.003443187407771766	0.026069847515986226	0.05312346286276439	0.02557796360059026	0.0004918839153959665	0.023610427939006393	0.019675356615838663	0.002951303492375799	0.01721593703885883	0.019675356615838663	0.004426955238563699	0.028037383177570093	0.03295622233152976	0.01426463354648303	0.031972454500737824
Saururaceae	0.0029069767441860465	0.0	0.005813953488372093	0.0	0.005813953488372093	0.0	0.0	0.03197674418604651	0.029069767441860465	0.0029069767441860465	0.0	0.05232558139534884	0.0	0.0	0.03197674418604651	0.0029069767441860465	0.0	0.029069767441860465	0.0	0.09011627906976744
Mystropetalaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07142857142857142	0.0	0.0	0.0	0.0	0.0	0.0	0.07142857142857142	0.0	0.0	0.0	0.0	0.0
Dipentodontaceae	0.0	0.0	0.0	0.0	0.1111111111111111	0.05555555555555555	0.0	0.0	0.0	0.0	0.0	0.2222222222222222	0.1111111111111111	0.05555555555555555	0.0	0.0	0.0	0.0	0.0	0.0
Chenopodiaceae	0.0016233766233766235	0.004058441558441558	0.00487012987012987	0.012987012987012988	0.016233766233766232	0.007305194805194805	0.00487012987012987	0.024350649350649352	0.011363636363636364	0.004058441558441558	0.07305194805194805	0.1266233766233766	0.013798701298701298	0.00487012987012987	0.0016233766233766235	0.008116883116883116	0.008928571428571428	0.005681818181818182	0.024350649350649352	0.017045454545454544
Namaceae	0.0	0.0	0.013333333333333334	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.64	0.0	0.0	0.013333333333333334	0.0	0.09333333333333334	0.0	0.16	0.0
Taccaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.014084507042253521	0.0	0.0	0.0	0.014084507042253521	0.014084507042253521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Ebenaceae	0.009795191451469279	0.007123775601068566	0.004452359750667854	0.0026714158504007124	0.026714158504007122	0.1219946571682992	0.015138023152270703	0.02315227070347284	0.0026714158504007124	0.008014247551202136	0.05075690115761353	0.05609973285841496	0.05699020480854853	0.007123775601068566	0.013357079252003561	0.009795191451469279	0.020480854853072127	0.0008904719501335708	0.006233303650934996	0.0017809439002671415
Styracaceae	0.025510204081632654	0.0	0.01020408163265306	0.0	0.030612244897959183	0.00510204081632653	0.02040816326530612	0.1326530612244898	0.01020408163265306	0.025510204081632654	0.08673469387755102	0.02040816326530612	0.04081632653061224	0.03571428571428571	0.01020408163265306	0.00510204081632653	0.00510204081632653	0.0	0.015306122448979591	0.14795918367346939
Symplocaceae	0.05319148936170213	0.0	0.0	0.0	0.031914893617021274	0.0	0.02127659574468085	0.0	0.0	0.02127659574468085	0.40425531914893614	0.0425531914893617	0.09574468085106383	0.0	0.0	0.0	0.0	0.0	0.0	0.010638297872340425
Gymnomitriaceae	0.0	0.0	0.0	0.06896551724137931	0.0	0.0	0.0	0.008620689655172414	0.008620689655172414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008620689655172414	0.0	0.0
Gentianaceae	0.004373974849644614	0.004920721705850191	0.002186987424822307	0.0065609622744669215	0.01694915254237288	0.007107709130672498	0.0032804811372334607	0.015855658829961726	0.004920721705850191	0.01038819026790596	0.04811372334609076	0.04319300164024057	0.02405686167304538	0.0016402405686167304	0.008747949699289229	0.007107709130672498	0.006014215418261345	0.002733734281027884	0.06670311645708037	0.0016402405686167304
Limnanthaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Boraginaceae	0.004306632213608958	0.0008613264427217916	0.0034453057708871662	0.0034453057708871662	0.019810508182601206	0.002583979328165375	0.02239448751076658	0.06287683031869079	0.0068906115417743325	0.01119724375538329	0.013781223083548665	0.08354866494401378	0.007751937984496124	0.03359173126614987	0.006029285099052541	0.023255813953488372	0.012058570198105082	0.00516795865633075	0.02756244616709733	0.01808785529715762
Goupiaceae	0.03125	0.0	0.015625	0.0	0.03125	0.015625	0.0	0.0625	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Verbenaceae	0.0026560424966799467	0.00398406374501992	0.0013280212483399733	0.00398406374501992	0.010624169986719787	0.0026560424966799467	0.005312084993359893	0.035856573705179286	0.035856573705179286	0.0013280212483399733	0.05179282868525897	0.027888446215139442	0.02257636122177955	0.0	0.027888446215139442	0.00398406374501992	0.0013280212483399733	0.05179282868525897	0.1301460823373174	0.0013280212483399733
Hernandiaceae	0.07947019867549669	0.0	0.0	0.0	0.013245033112582781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013245033112582781	0.006622516556291391	0.0	0.0	0.006622516556291391
Monimiaceae	0.015748031496062992	0.0	0.007874015748031496	0.007874015748031496	0.05511811023622047	0.015748031496062992	0.0	0.03937007874015748	0.023622047244094488	0.0	0.015748031496062992	0.05511811023622047	0.023622047244094488	0.0	0.0	0.015748031496062992	0.0	0.015748031496062992	0.0	0.023622047244094488
Amborellaceae	0.0	0.0	0.01020408163265306	0.0	0.0	0.0	0.0	0.01020408163265306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Erythroxylaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015037593984962405	0.0	0.022556390977443608	0.0	0.11278195488721804	0.007518796992481203	0.015037593984962405	0.0	0.015037593984962405	0.0	0.0	0.0	0.0
Annonaceae	0.007288629737609329	0.006316812439261419	0.0024295432458697765	0.008017492711370262	0.017735665694849367	0.0014577259475218659	0.018950437317784258	0.02089407191448008	0.01336248785228377	0.00923226433430515	0.011175898931000973	0.0456754130223518	0.0024295432458697765	0.0014577259475218659	0.00923226433430515	0.005344995140913508	0.0184645286686103	0.011175898931000973	0.027696793002915453	0.004373177842565598
Myristicaceae	0.026490066225165563	0.002207505518763797	0.002207505518763797	0.0	0.013245033112582781	0.01545253863134658	0.037527593818984545	0.05077262693156733	0.02869757174392936	0.006622516556291391	0.011037527593818985	0.024282560706401765	0.006622516556291391	0.017660044150110375	0.017660044150110375	0.013245033112582781	0.019867549668874173	0.02207505518763797	0.011037527593818985	0.08609271523178808
Austrobaileyaceae	0.0	0.0	0.038461538461538464	0.0	0.11538461538461539	0.0	0.0	0.0	0.038461538461538464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15384615384615385	0.0	0.038461538461538464
Lardizabalaceae	0.011337868480725623	0.0	0.0045351473922902496	0.0045351473922902496	0.022675736961451247	0.015873015873015872	0.0022675736961451248	0.07029478458049887	0.045351473922902494	0.0022675736961451248	0.23356009070294784	0.011337868480725623	0.02947845804988662	0.006802721088435374	0.022675736961451247	0.0	0.0	0.031746031746031744	0.0	0.0045351473922902496
Lophoziaceae	0.0	0.0	0.0	0.17647058823529413	0.0392156862745098	0.0196078431372549	0.0	0.0	0.0	0.0	0.0	0.0	0.0196078431372549	0.0	0.0196078431372549	0.0392156862745098	0.0	0.0	0.0	0.0
Sabiaceae	0.0	0.0	0.0	0.0	0.046511627906976744	0.06976744186046512	0.0	0.3023255813953488	0.0	0.0	0.27906976744186046	0.023255813953488372	0.0	0.046511627906976744	0.0	0.0	0.0	0.0	0.13953488372093023	0.0
Chrysobalanaceae	0.0	0.012345679012345678	0.0	0.0	0.04938271604938271	0.024691358024691357	0.0	0.0	0.0	0.0	0.07407407407407407	0.2345679012345679	0.0	0.0	0.0	0.0	0.037037037037037035	0.0	0.16049382716049382	0.0
Leeaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1875	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Grossulariaceae	0.008403361344537815	0.008403361344537815	0.0	0.008403361344537815	0.0	0.008403361344537815	0.008403361344537815	0.025210084033613446	0.01680672268907563	0.01680672268907563	0.0	0.15966386554621848	0.0	0.008403361344537815	0.01680672268907563	0.01680672268907563	0.0	0.008403361344537815	0.008403361344537815	0.0
Hydrangeaceae	0.0	0.0	0.023255813953488372	0.0	0.029069767441860465	0.005813953488372093	0.0	0.046511627906976744	0.0	0.0	0.029069767441860465	0.05813953488372093	0.005813953488372093	0.0	0.0	0.09302325581395349	0.0	0.0	0.023255813953488372	0.0
Pittosporaceae	0.0051813471502590676	0.0	0.0	0.025906735751295335	0.031088082901554404	0.0051813471502590676	0.0	0.0051813471502590676	0.05699481865284974	0.0	0.025906735751295335	0.02072538860103627	0.0051813471502590676	0.0	0.046632124352331605	0.02072538860103627	0.010362694300518135	0.06735751295336788	0.13471502590673576	0.0
Putranjivaceae	0.0	0.0	0.0	0.0	0.04424778761061947	0.07964601769911504	0.008849557522123894	0.008849557522123894	0.017699115044247787	0.0	0.1504424778761062	0.035398230088495575	0.04424778761061947	0.008849557522123894	0.0	0.008849557522123894	0.0	0.017699115044247787	0.02654867256637168	0.0
Phyllanthaceae	0.012953367875647668	0.0051813471502590676	0.0051813471502590676	0.0025906735751295338	0.02072538860103627	0.029792746113989636	0.0025906735751295338	0.025906735751295335	0.0012953367875647669	0.025906735751295335	0.050518134715025906	0.08937823834196891	0.029792746113989636	0.07124352331606218	0.009067357512953367	0.009067357512953367	0.02072538860103627	0.0012953367875647669	0.02072538860103627	0.009067357512953367
Picrodendraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.024390243902439025	0.0	0.0	0.0	0.0	0.024390243902439025	0.0	0.0	0.024390243902439025	0.0
Rutaceae	0.009738110995556395	0.004443604046516026	0.003214522076203082	0.003403611610097381	0.01446534934291387	0.00718540228798336	0.007658126122719108	0.024392549872364565	0.024581639406258862	0.004538148813463175	0.013330812139548075	0.05625413633355394	0.007374491821877659	0.009927200529450696	0.031294317859506475	0.07733761936276827	0.022690744067315874	0.022028930698685827	0.037628817244965494	0.002930887775361634
Sapindaceae	0.0049833887043189366	0.009136212624584718	0.007475083056478406	0.007475083056478406	0.036544850498338874	0.012458471760797342	0.0033222591362126247	0.016611295681063124	0.007475083056478406	0.014119601328903655	0.1287375415282392	0.11960132890365449	0.005813953488372093	0.04152823920265781	0.008305647840531562	0.020764119601328904	0.01744186046511628	0.007475083056478406	0.027408637873754152	0.008305647840531562
Simaroubaceae	0.013829787234042552	0.010638297872340425	0.0031914893617021275	0.002127659574468085	0.015957446808510637	0.0031914893617021275	0.005319148936170213	0.023404255319148935	0.0031914893617021275	0.0	0.02127659574468085	0.022340425531914895	0.0	0.0010638297872340426	0.0	0.007446808510638298	0.027659574468085105	0.0010638297872340426	0.02021276595744681	0.0031914893617021275
Bignoniaceae	0.011456628477905073	0.0057283142389525366	0.0057283142389525366	0.0032733224222585926	0.020458265139116204	0.006546644844517185	0.0024549918166939444	0.054009819967266774	0.004909983633387889	0.007364975450081833	0.027004909983633387	0.04991816693944354	0.027004909983633387	0.004091653027823241	0.004091653027823241	0.004091653027823241	0.009819967266775777	0.0008183306055646482	0.06955810147299508	0.019639934533551555
Menyanthaceae	0.0	0.0	0.0	0.0	0.034482758620689655	0.0	0.0	0.034482758620689655	0.0	0.0	0.034482758620689655	0.5517241379310345	0.0	0.0	0.0	0.034482758620689655	0.0	0.0	0.0	0.0
Polemoniaceae	0.0	0.0	0.0	0.05	0.05	0.06666666666666667	0.016666666666666666	0.016666666666666666	0.0	0.0	0.016666666666666666	0.2	0.03333333333333333	0.0	0.0	0.06666666666666667	0.0	0.0	0.06666666666666667	0.0
Woodsiaceae	0.0	0.06666666666666667	0.0	0.0	0.03333333333333333	0.0	0.06666666666666667	0.2	0.0	0.0	0.0	0.26666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.03333333333333333	0.2
Fouquieriaceae	0.014705882352941176	0.0	0.0	0.10294117647058823	0.029411764705882353	0.0	0.0	0.058823529411764705	0.029411764705882353	0.0	0.0	0.07352941176470588	0.0	0.0	0.0	0.014705882352941176	0.0	0.0	0.029411764705882353	0.27941176470588236
Violaceae	0.008695652173913044	0.0	0.017391304347826087	0.0	0.02608695652173913	0.008695652173913044	0.0	0.0	0.017391304347826087	0.0	0.043478260869565216	0.008695652173913044	0.008695652173913044	0.0	0.02608695652173913	0.08695652173913043	0.06086956521739131	0.017391304347826087	0.1565217391304348	0.0
Dilleniaceae	0.023622047244094488	0.023622047244094488	0.0	0.0	0.015748031496062992	0.08661417322834646	0.0	0.03937007874015748	0.09448818897637795	0.023622047244094488	0.047244094488188976	0.08661417322834646	0.0	0.031496062992125984	0.007874015748031496	0.015748031496062992	0.007874015748031496	0.031496062992125984	0.015748031496062992	0.007874015748031496
Paeoniaceae	0.0	0.0031847133757961785	0.012738853503184714	0.0	0.009554140127388535	0.01592356687898089	0.012738853503184714	0.025477707006369428	0.0	0.009554140127388535	0.05732484076433121	0.03184713375796178	0.044585987261146494	0.06050955414012739	0.01592356687898089	0.0031847133757961785	0.0031847133757961785	0.0031847133757961785	0.009554140127388535	0.0031847133757961785
Rubiaceae	0.00789120214909335	0.004869039623908664	0.004869039623908664	0.0052048354600402955	0.0325721961047683	0.007219610476830087	0.007219610476830087	0.03307588985896575	0.012256548018804566	0.00587642713230356	0.03223640026863667	0.059603760913364674	0.024513096037609133	0.005708529214237743	0.009234385493619879	0.01796507723304231	0.012760241773002015	0.006044325050369375	0.03744123572867696	0.006212222968435191
Mastigophoraceae	0.0	0.0	0.0	0.07142857142857142	0.07142857142857142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Taxaceae	0.0064808813998703824	0.0032404406999351912	0.0038885288399222295	0.0032404406999351912	0.011665586519766688	0.0012961762799740765	0.005184705119896306	0.017498379779650033	0.002592352559948153	0.002592352559948153	0.0032404406999351912	0.02138690861957226	0.004536616979909268	0.0012961762799740765	0.004536616979909268	0.0012961762799740765	0.005184705119896306	0.0006480881399870382	0.049902786779001944	0.0064808813998703824
Araucariaceae	0.045714285714285714	0.0	0.005714285714285714	0.0	0.011428571428571429	0.0	0.005714285714285714	0.017142857142857144	0.005714285714285714	0.0	0.0	0.0	0.0	0.0	0.0	0.02857142857142857	0.0	0.005714285714285714	0.32	0.011428571428571429
Balanophoraceae	0.0273224043715847	0.0	0.00546448087431694	0.01639344262295082	0.0273224043715847	0.03278688524590164	0.02185792349726776	0.09289617486338798	0.0	0.01639344262295082	0.01639344262295082	0.01639344262295082	0.01639344262295082	0.13114754098360656	0.0	0.02185792349726776	0.02185792349726776	0.0	0.0	0.01092896174863388
Balsaminaceae	0.0	0.0	0.018518518518518517	0.0	0.027777777777777776	0.0	0.0	0.08333333333333333	0.0	0.0	0.25	0.14814814814814814	0.0	0.0	0.0	0.037037037037037035	0.009259259259259259	0.0	0.08333333333333333	0.0
Cymodoceaceae	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Datiscaceae	0.058823529411764705	0.0	0.029411764705882353	0.0	0.08823529411764706	0.0	0.029411764705882353	0.029411764705882353	0.0	0.029411764705882353	0.0	0.3235294117647059	0.0	0.0	0.0	0.0	0.058823529411764705	0.0	0.0	0.0
Elaeagnaceae	0.0027100271002710027	0.0	0.0027100271002710027	0.0027100271002710027	0.02981029810298103	0.02981029810298103	0.0	0.02168021680216802	0.005420054200542005	0.016260162601626018	0.02710027100271003	0.10569105691056911	0.018970189701897018	0.016260162601626018	0.005420054200542005	0.005420054200542005	0.0	0.0027100271002710027	0.013550135501355014	0.005420054200542005
Elaeocarpaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013333333333333334	0.0	0.013333333333333334	0.0	0.05333333333333334	0.0	0.02666666666666667	0.013333333333333334	0.0	0.0	0.0
Eriocaulaceae	0.0	0.0	0.010309278350515464	0.0	0.010309278350515464	0.0	0.0	0.020618556701030927	0.0	0.0	0.010309278350515464	0.30927835051546393	0.0	0.0	0.0	0.0	0.0	0.0	0.14432989690721648	0.0
